,Ward,Wardcode,hhSocialRented,JobSeekers,Noqual,Carsperhousehold,Districtcode,Population2011Census,Crimerate,Openspace,District,GeneralFertilityRate,Malelifeexpectancy,Femalelifeexpectancy,Children,Greaterthan65,nonwhite,NotBorninUK,NotEnglishspeaking
149, Village,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
150, Village,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
151, Village,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
152, Village,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
153, Village,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
154, Village,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
155, Village,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
156, Village,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
157, Village,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
158, Village,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
159, Village,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,99.1,76.0,80.9,24.9559655140447,11.3,34.8,26.0,7.5
160, River,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
161, River,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
162, River,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
163, River,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
164, River,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
165, River,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
166, River,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
167, River,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
168, River,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
169, River,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
170, River,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
171, River,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
172, River,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
173, River,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
174, River,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
175, River,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,80.4,73.2,77.9,26.8515975464616,10.1,38.4,30.9,9.6
176, Goresbrook,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
177, Goresbrook,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
178, Goresbrook,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
179, Goresbrook,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
180, Goresbrook,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
181, Goresbrook,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
182, Goresbrook,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
183, Goresbrook,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
184, Goresbrook,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
185, Goresbrook,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
186, Goresbrook,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
187, Goresbrook,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
188, Goresbrook,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
189, Goresbrook,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
190, Goresbrook,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
191, Goresbrook,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,97.4,79.3,81.4,26.5643028312772,10.0,33.3,26.8,7.7
192, Longbridge,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
193, Longbridge,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
194, Longbridge,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
195, Longbridge,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
196, Longbridge,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
197, Longbridge,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
198, Longbridge,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
199, Longbridge,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
200, Longbridge,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
201, Longbridge,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
202, Longbridge,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
203, Longbridge,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
204, Longbridge,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
205, Longbridge,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
206, Longbridge,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
207, Longbridge,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,98.4,76.5,82.4,22.9656734622757,11.6,57.4,33.3,11.9
208, Becontree,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
209, Becontree,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
210, Becontree,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
211, Becontree,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
212, Becontree,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
213, Becontree,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
214, Becontree,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
215, Becontree,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
216, Becontree,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
217, Becontree,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
218, Becontree,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
219, Becontree,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
220, Becontree,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
221, Becontree,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
222, Becontree,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
223, Becontree,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,67.4,75.3,81.0,25.4395842355998,9.5,41.2,30.1,10.5
224, Eastbury,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
225, Eastbury,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
226, Eastbury,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
227, Eastbury,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
228, Eastbury,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
229, Eastbury,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
230, Eastbury,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
231, Eastbury,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
232, Eastbury,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
233, Eastbury,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
234, Eastbury,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
235, Eastbury,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
236, Eastbury,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
237, Eastbury,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
238, Eastbury,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
239, Eastbury,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,90.9,79.9,85.2,26.9184445973847,9.5,41.7,32.2,11.9
240, Gascoigne,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
241, Gascoigne,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
242, Gascoigne,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
243, Gascoigne,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
244, Gascoigne,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
245, Gascoigne,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
246, Gascoigne,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
247, Gascoigne,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
248, Gascoigne,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
249, Gascoigne,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
250, Gascoigne,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
251, Gascoigne,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
252, Gascoigne,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
253, Gascoigne,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
254, Gascoigne,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
255, Gascoigne,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,130.2,73.4,83.6,31.4969482814006,6.1,60.4,48.2,18.7
256, Abbey,00ABFX,26.7,8.7,16.4,0.5,00AB,12786,172.5,19.6,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
257, Abbey,00ABFY,36.8,10.2,31.2,0.8,00AB,10385,93.2,22.4,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
258, Abbey,00ABFZ,29.4,10.2,28.0,0.9,00AB,11545,91.7,3.0,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
259, Abbey,00ABGB,20.0,8.8,29.9,1.1,00AB,10506,72.4,51.1,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
260, Abbey,00ABGC,37.4,10.2,28.9,0.8,00AB,11624,87.6,18.1,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
261, Abbey,00ABGD,54.0,12.2,25.5,0.5,00AB,12452,135.2,20.3,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
262, Abbey,00ABGE,37.3,9.6,30.0,0.8,00AB,11267,82.9,17.1,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
263, Abbey,00ABGF,45.3,12.2,32.1,0.7,00AB,10786,109.4,38.4,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
264, Abbey,00ABGG,13.1,5.6,22.7,1.1,00AB,11478,91.9,30.3,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
265, Abbey,00ABGH,38.6,9.6,32.1,0.8,00AB,10342,83.4,45.8,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
266, Abbey,00ABGJ,36.4,9.5,31.8,0.8,00AB,9839,79.2,17.5,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
267, Abbey,00ABGK,25.7,8.6,29.9,0.8,00AB,10923,92.8,20.8,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
268, Abbey,00ABGL,44.4,9.2,24.1,0.7,00AB,10728,143.8,44.4,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
269, Abbey,00ABGM,37.4,9.5,32.1,0.8,00AB,9867,88.6,16.0,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
270, Abbey,00ABGN,39.9,11.9,30.3,0.8,00AB,10787,102.3,48.0,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
271, Abbey,00ABGP,12.3,6.9,24.0,1.0,00AB,10575,90.7,16.4,Barking and Dagenham,103.7,82.9,87.2,24.440794619114698,5.0,71.9,57.3,25.7
272, Totteridge,00ACFX,9.0,4.0,17.4,1.3,00AC,16394,55.9,28.0,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
273, Totteridge,00ACFY,35.5,6.9,23.6,0.8,00AC,18217,67.8,20.2,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
274, Totteridge,00ACFZ,12.5,6.2,13.7,0.8,00AC,20049,107.1,15.1,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
275, Totteridge,00ACGA,34.3,4.8,18.0,0.8,00AC,17098,68.8,20.8,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
276, Totteridge,00ACGB,13.4,4.9,15.0,1.0,00AC,17250,85.4,40.3,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
277, Totteridge,00ACGC,9.8,4.3,17.1,1.2,00AC,16137,59.0,34.9,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
278, Totteridge,00ACGD,22.2,4.2,14.1,0.8,00AC,15989,69.4,37.8,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
279, Totteridge,00ACGE,15.8,4.2,17.0,1.2,00AC,16728,93.7,54.0,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
280, Totteridge,00ACGF,4.9,3.4,12.3,1.2,00AC,15715,53.5,13.7,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
281, Totteridge,00ACGG,4.9,2.0,8.2,7.2,00AC,15929,82.1,24.2,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
282, Totteridge,00ACGH,13.3,4.5,16.4,1.0,00AC,18818,83.3,14.6,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
283, Totteridge,00ACGJ,13.6,4.1,17.8,1.2,00AC,17437,57.6,48.8,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
284, Totteridge,00ACGK,12.1,4.7,13.5,1.0,00AC,18472,81.9,16.4,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
285, Totteridge,00ACGL,7.7,2.9,13.1,1.2,00AC,15307,81.9,47.9,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
286, Totteridge,00ACGM,12.8,3.8,14.0,1.3,00AC,18451,82.4,59.0,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
287, Totteridge,00ACGN,7.3,3.7,14.7,1.3,00AC,15811,59.6,15.3,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
288, Totteridge,00ACGP,8.7,2.5,13.0,1.3,00AC,15159,49.2,57.7,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
289, Totteridge,00ACGQ,25.7,5.4,21.6,1.1,00AC,15915,64.4,43.7,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
290, Totteridge,00ACGR,7.2,3.3,12.2,0.9,00AC,16533,76.1,13.4,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
291, Totteridge,00ACGS,16.8,5.0,17.8,0.9,00AC,17402,120.5,32.0,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
292, Totteridge,00ACGT,11.5,4.5,15.7,1.0,00AC,17575,92.8,19.3,Barnet,68.7,80.3,83.0,20.1068672075994,16.8,34.3,37.6,13.7
293, High Barnet,00ACFX,9.0,4.0,17.4,1.3,00AC,16394,55.9,28.0,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
294, High Barnet,00ACFY,35.5,6.9,23.6,0.8,00AC,18217,67.8,20.2,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
295, High Barnet,00ACFZ,12.5,6.2,13.7,0.8,00AC,20049,107.1,15.1,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
296, High Barnet,00ACGA,34.3,4.8,18.0,0.8,00AC,17098,68.8,20.8,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
297, High Barnet,00ACGB,13.4,4.9,15.0,1.0,00AC,17250,85.4,40.3,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
298, High Barnet,00ACGC,9.8,4.3,17.1,1.2,00AC,16137,59.0,34.9,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
299, High Barnet,00ACGD,22.2,4.2,14.1,0.8,00AC,15989,69.4,37.8,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
300, High Barnet,00ACGE,15.8,4.2,17.0,1.2,00AC,16728,93.7,54.0,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
301, High Barnet,00ACGF,4.9,3.4,12.3,1.2,00AC,15715,53.5,13.7,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
302, High Barnet,00ACGG,4.9,2.0,8.2,7.2,00AC,15929,82.1,24.2,Barnet,56.5,78.2,82.3,18.455608545110103,16.5,18.3,22.1,6.3
